mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,#NAME?,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.44E+00,-1.50E+04,-1.25E+02,1.71E+03,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-1.75E+03,81,1.38E+01,6.34E+00,1.29E+10,1.23E+10,4.20E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.73E-01,1.75E+03,0.00E+00,1.75E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-5.15E+01,2.29E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.40E+00,-1.50E+04,-1.25E+02,1.58E+03,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-1.87E+03,81,1.38E+01,6.77E+00,1.29E+10,1.24E+10,4.50E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.04E-01,1.87E+03,0.00E+00,1.87E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-5.11E+01,2.27E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.37E+00,-1.50E+04,-1.25E+02,1.46E+03,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-2.00E+03,81,1.38E+01,7.20E+00,1.29E+10,1.24E+10,4.80E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.35E-01,2.00E+03,0.00E+00,2.00E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-5.05E+01,2.25E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.34E+00,-1.50E+04,-1.25E+02,1.34E+03,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-2.12E+03,81,1.38E+01,7.61E+00,1.29E+10,1.25E+10,5.10E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.66E-01,2.12E+03,0.00E+00,2.12E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-5.01E+01,2.23E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.31E+00,-1.50E+04,-1.25E+02,1.21E+03,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-2.25E+03,81,1.38E+01,8.03E+00,1.29E+10,1.27E+10,5.40E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.97E-01,2.25E+03,0.00E+00,2.25E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.96E+01,2.21E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.28E+00,-1.50E+04,-1.25E+02,1.09E+03,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-2.37E+03,81,1.38E+01,8.44E+00,1.29E+10,1.28E+10,5.70E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.29E-01,2.37E+03,0.00E+00,2.37E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.92E+01,2.19E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.25E+00,-1.50E+04,-1.25E+02,9.60E+02,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-2.50E+03,81,1.38E+01,8.85E+00,1.29E+10,1.29E+10,6.00E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.60E-01,2.50E+03,0.00E+00,2.50E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.88E+01,2.17E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.22E+00,-1.50E+04,-1.25E+02,8.35E+02,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-2.62E+03,81,1.38E+01,9.25E+00,1.29E+10,1.30E+10,6.30E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.91E-01,2.62E+03,0.00E+00,2.62E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.83E+01,2.15E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.19E+00,-1.50E+04,-1.25E+02,7.10E+02,1.06E+03,0.00E+00,0.00E+00,0.00E+00,-2.75E+03,81,1.38E+01,9.66E+00,1.29E+10,1.31E+10,6.60E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.22E-01,2.75E+03,0.00E+00,2.75E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.79E+01,2.13E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.16E+00,-1.50E+04,-1.25E+02,5.85E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-2.87E+03,81,1.38E+01,1.01E+01,1.29E+10,1.31E+10,6.90E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.54E-01,2.87E+03,0.00E+00,2.87E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.74E+01,2.11E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.12E+00,-1.50E+04,-1.25E+02,4.60E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-3.00E+03,81,1.38E+01,1.04E+01,1.29E+10,1.31E+10,7.20E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.85E-01,3.00E+03,0.00E+00,3.00E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.69E+01,2.08E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,3.07E+00,-1.50E+04,-1.25E+02,3.36E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-3.12E+03,81,1.38E+01,1.08E+01,1.29E+10,1.28E+10,7.50E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.16E-01,3.12E+03,0.00E+00,3.12E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.61E+01,2.05E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,2.99E+00,-1.50E+04,-1.25E+02,2.11E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-3.25E+03,81,1.38E+01,1.12E+01,1.29E+10,1.21E+10,7.80E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.47E-01,3.25E+03,0.00E+00,3.25E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.48E+01,1.99E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,2.81E+00,-1.50E+04,-1.25E+02,8.56E+01,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-3.37E+03,81,1.38E+01,1.16E+01,1.29E+10,1.07E+10,8.10E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-01,3.37E+03,0.00E+00,3.37E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-4.22E+01,1.88E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,2.00E+00,-1.50E+04,-1.22E+02,-3.67E+01,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-3.50E+03,81,1.38E+01,1.19E+01,1.29E+10,6.45E+09,8.39E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,3.50E+03,0.00E+00,3.50E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-3.00E+01,1.33E-01
1,0,0,0,0,1,3,112,1.44E+05,-1.50E+04,2.00E+00,-1.50E+04,-8.33E-03,-3.67E+01,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-3.50E+03,81,1.38E+01,1.19E+01,1.29E+10,6.45E+09,8.39E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,3.50E+03,0.00E+00,3.50E+03,0.00E+00,0.00E+00,-1.50E+04,4.00E+01,-3.00E+01,1.33E-01
1,1,0,1,1,0,1,112,1.44E+05,8.00E+03,2.34E+00,7.94E+03,-3.92E-03,-3.67E+01,1.07E+03,0.00E+00,0.00E+00,0.00E+00,-3.50E+03,81,1.38E+01,1.19E+01,1.29E+10,6.45E+09,8.39E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,3.50E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+03,4.00E+01,1.86E+01,2.95E-01
1,1,0,1,0,0,1,112,1.44E+05,8.00E+03,3.23E+00,8.00E+03,6.67E+01,3.00E+01,1.07E+03,0.00E+00,0.00E+00,0.00E+00,6.67E+01,82,2.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.93E-01,0.00E+00,6.67E+01,6.67E+01,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.58E+01,4.03E-01
1,1,0,1,0,0,1,112,1.44E+05,8.00E+03,3.51E+00,8.00E+03,6.67E+01,1.63E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,2.00E+02,82,6.53E-01,0.00E+00,2.57E+09,0.00E+00,6.00E+01,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.59E-01,0.00E+00,2.00E+02,2.00E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.81E+01,4.38E-01
1,1,0,1,0,0,1,112,1.44E+05,8.00E+03,3.57E+00,8.00E+03,6.67E+01,2.30E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,2.67E+02,82,8.89E-01,0.00E+00,2.79E+09,0.00E+00,9.00E+01,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.42E-01,0.00E+00,2.67E+02,2.67E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.86E+01,4.46E-01
1,1,0,1,0,0,1,112,1.44E+05,8.00E+03,3.60E+00,8.00E+03,6.67E+01,2.97E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,3.33E+02,82,1.13E+00,0.00E+00,3.22E+09,0.00E+00,1.20E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.26E-01,0.00E+00,3.33E+02,3.33E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.88E+01,4.50E-01
1,1,0,1,0,0,1,112,1.44E+05,8.00E+03,3.62E+00,8.00E+03,6.67E+01,3.63E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,4.00E+02,82,1.37E+00,0.00E+00,3.62E+09,0.00E+00,1.50E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.09E-01,0.00E+00,4.00E+02,4.00E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.90E+01,4.53E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.65E+00,8.00E+03,6.67E+01,4.30E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,4.67E+02,82,1.61E+00,0.00E+00,3.98E+09,0.00E+00,1.80E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.92E-01,0.00E+00,4.67E+02,4.67E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.92E+01,4.56E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.67E+00,8.00E+03,6.67E+01,4.97E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,5.33E+02,82,1.86E+00,0.00E+00,4.32E+09,0.00E+00,2.10E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-01,0.00E+00,5.33E+02,5.33E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.94E+01,4.59E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.69E+00,8.00E+03,6.67E+01,5.63E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,6.00E+02,82,2.10E+00,0.00E+00,4.64E+09,0.00E+00,2.40E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.59E-01,0.00E+00,6.00E+02,6.00E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.95E+01,4.62E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.71E+00,8.00E+03,6.67E+01,6.30E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,6.67E+02,82,2.35E+00,0.00E+00,4.94E+09,0.00E+00,2.70E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.42E-01,0.00E+00,6.67E+02,6.67E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.97E+01,4.64E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.73E+00,8.00E+03,6.67E+01,6.97E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,7.33E+02,82,2.60E+00,0.00E+00,5.23E+09,0.00E+00,3.00E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.26E-01,0.00E+00,7.33E+02,7.33E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,2.99E+01,4.66E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.75E+00,8.00E+03,6.67E+01,7.63E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,8.00E+02,82,2.85E+00,0.00E+00,5.52E+09,0.00E+00,3.30E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.09E-01,0.00E+00,8.00E+02,8.00E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.00E+01,4.69E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.76E+00,8.00E+03,6.67E+01,8.30E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,8.67E+02,82,3.10E+00,0.00E+00,5.80E+09,0.00E+00,3.60E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.92E-01,0.00E+00,8.67E+02,8.67E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.01E+01,4.71E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.78E+00,8.00E+03,6.67E+01,8.97E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,9.33E+02,82,3.35E+00,0.00E+00,6.08E+09,0.00E+00,3.90E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.76E-01,0.00E+00,9.33E+02,9.33E+02,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.02E+01,4.72E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.79E+00,8.00E+03,6.67E+01,9.63E+02,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.00E+03,82,3.60E+00,0.00E+00,6.33E+09,0.00E+00,4.20E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.59E-01,0.00E+00,1.00E+03,1.00E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.04E+01,4.74E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.81E+00,8.00E+03,6.67E+01,1.03E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.07E+03,82,3.85E+00,0.00E+00,6.57E+09,0.00E+00,4.50E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.42E-01,0.00E+00,1.07E+03,1.07E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.05E+01,4.76E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.83E+00,8.00E+03,6.67E+01,1.10E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.13E+03,82,4.11E+00,0.00E+00,6.79E+09,0.00E+00,4.80E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.26E-01,0.00E+00,1.13E+03,1.13E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.06E+01,4.78E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.84E+00,8.00E+03,6.67E+01,1.16E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.20E+03,82,4.36E+00,0.00E+00,7.00E+09,0.00E+00,5.10E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.09E-01,0.00E+00,1.20E+03,1.20E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.07E+01,4.80E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.86E+00,8.00E+03,6.67E+01,1.23E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.27E+03,82,4.62E+00,0.00E+00,7.20E+09,0.00E+00,5.40E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.92E-01,0.00E+00,1.27E+03,1.27E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.09E+01,4.83E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.88E+00,8.00E+03,6.67E+01,1.30E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.33E+03,82,4.88E+00,0.00E+00,7.38E+09,0.00E+00,5.70E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.76E-01,0.00E+00,1.33E+03,1.33E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.10E+01,4.85E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.89E+00,8.00E+03,6.67E+01,1.36E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.40E+03,82,5.14E+00,0.00E+00,7.54E+09,0.00E+00,6.00E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.59E-01,0.00E+00,1.40E+03,1.40E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.12E+01,4.87E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.91E+00,8.00E+03,6.67E+01,1.43E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.47E+03,82,5.40E+00,0.00E+00,7.69E+09,0.00E+00,6.30E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.42E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.13E+01,4.89E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.93E+00,8.00E+03,6.67E+01,1.50E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.53E+03,82,5.66E+00,0.00E+00,7.83E+09,0.00E+00,6.60E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.26E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.14E+01,4.91E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.95E+00,8.00E+03,6.67E+01,1.56E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.60E+03,82,5.92E+00,0.00E+00,7.97E+09,0.00E+00,6.90E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.09E-01,0.00E+00,1.60E+03,1.60E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.16E+01,4.94E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.97E+00,8.00E+03,6.67E+01,1.63E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.67E+03,82,6.19E+00,0.00E+00,8.09E+09,0.00E+00,7.20E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E-01,0.00E+00,1.67E+03,1.67E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.17E+01,4.96E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,3.99E+00,8.00E+03,6.67E+01,1.70E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.73E+03,82,6.45E+00,0.00E+00,8.22E+09,0.00E+00,7.50E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.76E-01,0.00E+00,1.73E+03,1.73E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.19E+01,4.98E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.00E+00,8.00E+03,6.67E+01,1.76E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.80E+03,82,6.72E+00,0.00E+00,8.34E+09,0.00E+00,7.80E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.59E-01,0.00E+00,1.80E+03,1.80E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.20E+01,5.00E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.02E+00,8.00E+03,6.67E+01,1.83E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.87E+03,82,6.98E+00,0.00E+00,8.47E+09,0.00E+00,8.10E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.42E-01,0.00E+00,1.87E+03,1.87E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.22E+01,5.03E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.04E+00,8.00E+03,6.67E+01,1.90E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,1.93E+03,82,7.25E+00,0.00E+00,8.60E+09,0.00E+00,8.40E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.26E-01,0.00E+00,1.93E+03,1.93E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.23E+01,5.04E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.05E+00,8.00E+03,6.67E+01,1.96E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,2.00E+03,82,7.52E+00,0.00E+00,8.72E+09,0.00E+00,8.70E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.09E-01,0.00E+00,2.00E+03,2.00E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.24E+01,5.07E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.07E+00,8.00E+03,6.67E+01,2.03E+03,1.07E+03,0.00E+00,0.00E+00,0.00E+00,2.07E+03,82,7.79E+00,0.00E+00,8.85E+09,0.00E+00,9.00E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.92E-01,0.00E+00,2.07E+03,2.07E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.25E+01,5.08E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.08E+00,8.00E+03,6.67E+01,2.10E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.13E+03,82,8.07E+00,0.00E+00,8.98E+09,0.00E+00,9.30E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.76E-01,0.00E+00,2.13E+03,2.13E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.27E+01,5.10E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.10E+00,8.00E+03,6.67E+01,2.16E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.20E+03,82,8.34E+00,0.00E+00,9.10E+09,0.00E+00,9.60E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E-01,0.00E+00,2.20E+03,2.20E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.28E+01,5.12E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.11E+00,8.00E+03,6.67E+01,2.23E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.27E+03,82,8.61E+00,0.00E+00,9.20E+09,0.00E+00,9.90E+02,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.42E-01,0.00E+00,2.27E+03,2.27E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.29E+01,5.14E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.13E+00,8.00E+03,6.67E+01,2.30E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.33E+03,82,8.89E+00,0.00E+00,9.30E+09,0.00E+00,1.02E+03,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E-01,0.00E+00,2.33E+03,2.33E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.30E+01,5.16E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.15E+00,8.00E+03,6.67E+01,2.36E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.40E+03,82,9.16E+00,0.00E+00,9.37E+09,0.00E+00,1.05E+03,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.09E-01,0.00E+00,2.40E+03,2.40E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.32E+01,5.19E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.17E+00,8.00E+03,6.67E+01,2.43E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.47E+03,82,9.44E+00,0.00E+00,9.42E+09,0.00E+00,1.08E+03,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.92E-01,0.00E+00,2.47E+03,2.47E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.33E+01,5.21E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.19E+00,8.00E+03,6.67E+01,2.50E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.53E+03,82,9.72E+00,0.00E+00,9.46E+09,0.00E+00,1.11E+03,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E-01,0.00E+00,2.53E+03,2.53E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.35E+01,5.24E-01
1,1,0,1,0,0,1,112,1.45E+05,8.00E+03,4.20E+00,8.00E+03,2.86E+01,2.53E+03,1.08E+03,0.00E+00,0.00E+00,0.00E+00,2.56E+03,82,9.84E+00,0.00E+00,9.47E+09,0.00E+00,1.12E+03,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E-01,0.00E+00,2.56E+03,2.56E+03,0.00E+00,0.00E+00,8.00E+03,4.10E+01,3.36E+01,5.25E-01
